order_item_id,order_id,product_name,quantity,price_per_unit
4618,1543,Laptop,4,80.21
4619,1543,Keyboard,3,91.69
4620,1543,Smartphone,1,20.61
4621,1544,Mouse,4,27.83
4622,1544,Mouse,4,37.81
4623,1545,Charger,2,15.9
4624,1545,Laptop,4,26.4
4625,1545,Charger,1,60.97
4626,1546,Smartwatch,5,98.74
4627,1546,Headphones,5,21.92
4628,1546,Keyboard,4,16.84
4629,1546,Tablet,1,53.35
4630,1547,Keyboard,2,94.97
4631,1547,Charger,4,38.67
4632,1548,Keyboard,3,44.48
4633,1548,Smartphone,1,90.13
4634,1548,Keyboard,1,50.37
4635,1548,Tablet,1,10.41
4636,1548,Smartphone,5,91.21
4637,1549,Smartphone,3,15.5
4638,1549,Smartphone,1,15.65
4639,1549,Tablet,3,41.92
4640,1550,Headphones,3,28.89
4641,1550,Smartphone,1,62.37
4642,1550,Headphones,3,31.4
4643,1551,Monitor,4,53.66
4644,1552,Mouse,2,33.48
4645,1552,Smartphone,3,72.32
4646,1552,Charger,2,23.8
4647,1552,Headphones,5,59.07
4648,1552,Charger,3,73.04
4649,1553,Headphones,5,26.23
4650,1553,Laptop,3,79.45
4651,1553,Mouse,4,13.73
4652,1553,Mouse,4,84.66
4653,1553,Tablet,2,89.26
4654,1554,Monitor,4,41.89
4655,1554,Smartwatch,5,94.85
4656,1555,Smartwatch,4,74.48
4657,1555,Charger,4,34.74
4658,1556,Smartwatch,5,80.7
4659,1556,Smartwatch,5,57.74
4660,1556,Monitor,2,97.54
4661,1556,Smartwatch,4,73.95
4662,1556,Mouse,2,46.41
4663,1557,Laptop,5,33.95
4664,1557,Mouse,2,69.26
4665,1558,Smartwatch,3,93.16
4666,1558,Smartwatch,3,17.21
4667,1559,Keyboard,2,59.99
4668,1559,Smartphone,2,88.26
4669,1559,Laptop,1,58.0
4670,1559,Smartwatch,4,25.12
4671,1559,Charger,4,25.49
4672,1560,Tablet,5,78.44
4673,1560,Smartphone,1,18.16
4674,1560,Smartphone,2,32.11
4675,1560,Charger,1,35.87
4676,1561,Smartphone,5,11.03
4677,1561,Laptop,5,73.19
4678,1561,Keyboard,4,25.32
4679,1561,Mouse,1,22.09
4680,1561,Keyboard,1,33.6
4681,1562,Laptop,5,42.52
4682,1562,Tablet,2,16.01
4683,1562,Charger,1,11.69
4684,1563,Headphones,1,76.36
4685,1563,Headphones,5,29.76
4686,1564,Tablet,5,65.73
4687,1564,Smartphone,2,36.81
4688,1564,Mouse,1,17.82
4689,1565,Tablet,4,86.7
4690,1565,Laptop,4,96.86
4691,1565,Monitor,2,51.53
4692,1565,Laptop,3,46.0
4693,1565,Keyboard,1,93.11
4694,1566,Laptop,4,97.81
4695,1566,Smartphone,4,35.32
4696,1566,Monitor,3,10.93
4697,1566,Smartwatch,2,51.67
4698,1567,Charger,4,18.11
4699,1567,Keyboard,2,87.17
4700,1568,Tablet,2,80.79
4701,1569,Laptop,5,33.31
4702,1570,Keyboard,3,22.35
4703,1571,Headphones,4,41.41
4704,1571,Charger,1,92.39
4705,1572,Mouse,2,51.75
4706,1572,Keyboard,5,42.58
4707,1573,Laptop,4,87.28
4708,1573,Tablet,3,64.4
4709,1573,Smartphone,5,97.72
4710,1573,Charger,4,82.8
4711,1574,Smartwatch,3,19.01
4712,1574,Monitor,4,11.78
4713,1574,Headphones,4,65.78
4714,1574,Tablet,2,36.98
4715,1575,Laptop,2,35.83
4716,1575,Tablet,4,37.69
4717,1576,Headphones,4,25.14
4718,1576,Charger,3,48.56
4719,1576,Smartwatch,2,55.09
4720,1577,Charger,4,61.32
4721,1577,Laptop,2,42.3
4722,1577,Charger,5,43.28
4723,1577,Tablet,4,85.79
4724,1578,Keyboard,5,61.1
4725,1578,Charger,4,25.57
4726,1579,Keyboard,3,15.69
4727,1579,Laptop,1,63.61
4728,1579,Tablet,5,88.7
4729,1579,Smartwatch,4,76.77
4730,1579,Charger,2,18.22
4731,1580,Tablet,3,80.22
4732,1580,Laptop,1,62.34
4733,1580,Tablet,4,58.03
4734,1581,Keyboard,1,37.43
4735,1581,Keyboard,1,36.42
4736,1581,Mouse,5,96.06
4737,1582,Charger,3,29.11
4738,1582,Laptop,4,75.5
4739,1582,Headphones,5,77.72
4740,1582,Smartwatch,4,33.08
4741,1582,Keyboard,4,21.82
4742,1583,Tablet,4,59.81
4743,1583,Headphones,3,69.32
4744,1583,Headphones,5,43.55
4745,1583,Monitor,5,61.41
4746,1584,Smartphone,4,52.78
4747,1585,Headphones,1,79.94
4748,1585,Charger,3,13.69
4749,1586,Monitor,4,11.84
4750,1586,Tablet,3,47.07
4751,1586,Keyboard,1,40.37
4752,1586,Laptop,2,73.53
4753,1587,Charger,4,63.29
4754,1587,Tablet,2,12.43
4755,1587,Mouse,4,69.93
4756,1587,Laptop,4,52.39
4757,1588,Monitor,2,26.47
4758,1589,Keyboard,4,89.91
4759,1589,Mouse,5,67.81
4760,1590,Laptop,5,50.69
4761,1591,Keyboard,3,29.62
4762,1591,Smartwatch,5,82.75
4763,1591,Laptop,4,52.37
4764,1591,Tablet,5,47.32
4765,1591,Charger,2,72.67
4766,1592,Monitor,4,98.87
4767,1592,Laptop,3,81.89
4768,1592,Smartwatch,1,85.95
4769,1592,Charger,5,22.42
4770,1592,Headphones,4,15.28
4771,1593,Keyboard,1,59.06
4772,1593,Keyboard,4,12.68
4773,1593,Keyboard,2,26.81
4774,1593,Laptop,1,46.2
4775,1593,Smartphone,5,93.78
4776,1594,Mouse,2,94.92
4777,1595,Smartphone,5,85.54
4778,1595,Headphones,5,83.48
4779,1595,Smartphone,4,20.8
4780,1595,Smartphone,4,73.22
4781,1595,Tablet,2,51.73
4782,1596,Laptop,5,48.06
4783,1596,Charger,5,33.62
4784,1596,Keyboard,5,36.27
4785,1596,Laptop,2,74.62
4786,1597,Monitor,2,97.52
4787,1597,Headphones,2,96.19
4788,1597,Charger,5,72.31
4789,1597,Headphones,3,42.29
4790,1597,Keyboard,4,12.41
4791,1598,Smartphone,1,65.52
4792,1598,Monitor,4,27.09
4793,1598,Smartwatch,3,99.66
4794,1598,Monitor,2,96.27
4795,1599,Tablet,5,92.12
4796,1599,Charger,2,83.06
4797,1599,Smartphone,1,51.93
4798,1600,Headphones,4,52.43
4799,1600,Laptop,4,67.06
4800,1600,Charger,2,71.0
4801,1600,Smartwatch,5,62.19
4802,1600,Laptop,1,44.17
4803,1601,Smartphone,5,18.38
4804,1601,Laptop,2,94.55
4805,1601,Laptop,1,52.84
4806,1602,Smartphone,4,66.77
4807,1602,Laptop,4,89.19
4808,1602,Tablet,1,56.19
4809,1602,Monitor,1,56.58
4810,1602,Headphones,4,24.34
4811,1603,Monitor,2,64.06
4812,1603,Keyboard,5,25.65
4813,1604,Charger,5,39.36
4814,1604,Laptop,1,51.19
4815,1604,Monitor,5,69.38
4816,1605,Smartphone,4,66.82
4817,1605,Headphones,1,47.71
4818,1605,Laptop,4,94.34
4819,1606,Keyboard,1,25.43
4820,1607,Keyboard,4,21.92
4821,1607,Monitor,1,57.73
4822,1607,Laptop,2,66.24
4823,1607,Mouse,1,67.2
4824,1608,Keyboard,2,70.53
4825,1608,Charger,3,34.24
4826,1609,Keyboard,2,67.77
4827,1609,Smartwatch,5,71.24
4828,1609,Mouse,1,17.31
4829,1610,Charger,2,36.84
4830,1611,Tablet,4,63.7
4831,1611,Headphones,2,96.11
4832,1611,Mouse,3,32.38
4833,1612,Monitor,3,61.29
4834,1612,Keyboard,1,32.49
4835,1613,Mouse,1,21.87
4836,1613,Charger,2,43.79
4837,1613,Smartphone,3,13.78
4838,1613,Smartwatch,2,72.86
4839,1614,Charger,5,77.85
4840,1614,Monitor,4,81.08
4841,1614,Charger,1,97.38
4842,1614,Keyboard,3,85.64
4843,1615,Monitor,2,20.7
4844,1615,Mouse,4,32.39
4845,1615,Smartwatch,3,94.52
4846,1615,Keyboard,4,23.7
4847,1615,Tablet,2,30.77
4848,1616,Keyboard,4,82.61
4849,1617,Monitor,4,35.53
4850,1617,Headphones,2,43.55
4851,1617,Charger,5,83.49
4852,1617,Smartphone,2,77.36
4853,1617,Charger,2,64.43
4854,1618,Smartphone,2,96.51
4855,1618,Smartphone,1,44.54
4856,1618,Keyboard,1,96.98
4857,1618,Keyboard,2,27.02
4858,1619,Keyboard,5,98.67
4859,1619,Smartphone,5,92.33
4860,1619,Monitor,2,29.38
4861,1620,Mouse,4,60.04
4862,1620,Mouse,4,50.58
4863,1620,Smartphone,3,92.47
4864,1620,Keyboard,1,37.1
4865,1620,Tablet,3,57.27
4866,1621,Monitor,3,90.57
4867,1622,Headphones,3,28.01
4868,1622,Monitor,2,97.84
4869,1623,Headphones,2,99.19
4870,1623,Keyboard,1,12.64
4871,1623,Headphones,3,36.77
4872,1623,Mouse,4,23.21
4873,1623,Headphones,3,76.71
4874,1624,Laptop,3,75.8
4875,1624,Headphones,2,37.05
4876,1625,Tablet,5,83.04
4877,1626,Smartwatch,2,91.1
4878,1626,Monitor,4,21.92
4879,1626,Monitor,4,68.0
4880,1626,Keyboard,3,24.38
4881,1627,Charger,1,39.66
4882,1627,Smartphone,1,56.67
4883,1628,Smartwatch,2,12.79
4884,1628,Mouse,4,48.53
4885,1629,Charger,5,91.52
4886,1630,Smartphone,5,94.61
4887,1630,Monitor,1,68.41
4888,1630,Smartwatch,4,58.06
4889,1630,Laptop,1,52.65
4890,1631,Tablet,1,50.37
4891,1631,Keyboard,4,19.05
4892,1631,Monitor,4,61.47
4893,1632,Smartphone,3,86.46
4894,1632,Laptop,3,32.31
4895,1632,Charger,4,33.19
4896,1632,Smartphone,3,30.3
4897,1633,Tablet,4,69.44
4898,1634,Keyboard,1,11.15
4899,1634,Mouse,4,54.63
4900,1634,Smartphone,1,54.67
4901,1635,Laptop,2,47.71
4902,1635,Smartphone,1,23.2
4903,1635,Smartwatch,5,76.98
4904,1636,Headphones,5,27.84
4905,1636,Mouse,2,28.9
4906,1636,Laptop,2,36.84
4907,1636,Smartphone,3,86.66
4908,1636,Charger,3,86.2
4909,1637,Monitor,5,10.01
4910,1637,Charger,4,48.81
4911,1637,Mouse,5,47.44
4912,1638,Tablet,3,98.78
4913,1638,Laptop,4,47.22
4914,1639,Headphones,4,66.69
4915,1640,Smartwatch,1,53.5
4916,1640,Tablet,2,87.75
4917,1640,Smartwatch,1,34.12
4918,1640,Keyboard,2,97.44
4919,1640,Laptop,5,83.25
4920,1641,Smartwatch,5,10.13
4921,1641,Smartwatch,5,76.78
4922,1641,Headphones,3,90.57
4923,1641,Mouse,3,34.41
4924,1641,Keyboard,3,32.4
4925,1642,Keyboard,1,68.2
4926,1643,Laptop,1,35.66
4927,1643,Tablet,1,74.51
4928,1643,Smartwatch,3,20.55
4929,1643,Charger,1,99.5
4930,1644,Monitor,2,26.04
4931,1644,Monitor,1,71.29
4932,1645,Keyboard,4,79.21
4933,1645,Laptop,2,56.24
4934,1645,Monitor,5,45.94
4935,1645,Charger,1,69.41
4936,1645,Monitor,5,11.12
4937,1646,Smartwatch,2,64.73
4938,1646,Smartwatch,1,97.37
4939,1646,Keyboard,3,72.28
4940,1646,Tablet,2,75.01
4941,1647,Keyboard,2,28.01
4942,1647,Tablet,5,98.69
4943,1647,Charger,3,86.5
4944,1648,Monitor,1,78.59
4945,1648,Keyboard,4,13.83
4946,1648,Monitor,4,99.32
4947,1648,Laptop,5,25.14
4948,1648,Headphones,5,72.94
4949,1649,Monitor,3,87.91
4950,1650,Headphones,2,71.27
4951,1651,Keyboard,4,19.02
4952,1651,Smartwatch,5,34.81
4953,1652,Monitor,1,40.86
4954,1652,Keyboard,2,26.78
4955,1652,Headphones,1,63.46
4956,1653,Laptop,3,99.48
4957,1653,Smartphone,2,11.63
4958,1653,Tablet,5,91.45
4959,1653,Laptop,4,52.97
4960,1654,Smartwatch,3,36.66
4961,1654,Laptop,5,71.1
4962,1654,Smartphone,2,17.19
4963,1655,Charger,4,77.13
4964,1656,Smartwatch,2,61.89
4965,1656,Keyboard,4,82.35
4966,1656,Keyboard,2,88.55
4967,1656,Smartphone,2,39.4
4968,1656,Keyboard,1,42.7
4969,1657,Smartphone,4,16.63
4970,1658,Charger,1,21.68
4971,1658,Mouse,5,91.65
4972,1658,Laptop,2,91.62
4973,1658,Monitor,4,14.36
4974,1658,Laptop,4,31.29
4975,1659,Keyboard,2,49.06
4976,1659,Laptop,3,13.96
4977,1659,Monitor,1,68.23
4978,1659,Keyboard,3,85.37
4979,1660,Monitor,5,20.86
4980,1660,Tablet,5,13.94
4981,1660,Headphones,2,15.28
4982,1660,Tablet,1,22.88
4983,1660,Smartphone,1,64.75
4984,1661,Smartphone,2,79.07
4985,1661,Mouse,3,61.16
4986,1661,Smartwatch,2,87.17
4987,1662,Smartphone,4,13.75
4988,1662,Monitor,4,13.87
4989,1662,Mouse,3,92.55
4990,1662,Mouse,3,69.54
4991,1662,Charger,3,98.33
4992,1663,Smartphone,1,38.71
4993,1663,Monitor,5,35.34
4994,1663,Charger,3,30.26
4995,1663,Headphones,1,60.17
4996,1663,Monitor,1,74.65
4997,1664,Keyboard,3,66.63
4998,1664,Monitor,2,35.51
4999,1664,Charger,3,45.83
5000,1664,Keyboard,2,88.03
5001,1664,Smartwatch,2,21.1
5002,1665,Mouse,1,38.34
5003,1665,Keyboard,4,11.09
5004,1665,Keyboard,1,82.98
5005,1665,Smartphone,3,58.76
5006,1665,Laptop,4,10.94
5007,1666,Smartphone,4,91.16
5008,1666,Keyboard,1,21.8
5009,1666,Smartwatch,1,42.94
5010,1666,Smartwatch,1,16.39
5011,1667,Laptop,1,49.71
5012,1667,Headphones,4,54.73
5013,1668,Smartwatch,4,14.86
5014,1669,Mouse,5,15.57
5015,1669,Smartphone,2,33.01
5016,1669,Headphones,2,32.08
5017,1669,Smartwatch,3,49.81
5018,1669,Charger,1,73.87
5019,1670,Smartwatch,2,18.74
5020,1670,Smartwatch,4,62.52
5021,1670,Smartwatch,4,21.08
5022,1671,Monitor,5,57.84
5023,1672,Charger,4,62.27
5024,1672,Keyboard,3,44.95
5025,1672,Headphones,5,31.15
5026,1672,Smartwatch,5,54.54
5027,1673,Mouse,4,59.22
5028,1673,Laptop,3,71.8
5029,1673,Laptop,2,97.35
5030,1673,Mouse,4,82.12
5031,1673,Headphones,5,33.88
5032,1674,Headphones,5,26.7
5033,1675,Smartwatch,4,54.0
5034,1676,Tablet,2,72.12
5035,1676,Mouse,2,80.75
5036,1677,Tablet,5,99.85
5037,1677,Keyboard,3,33.32
5038,1678,Monitor,2,38.99
5039,1678,Smartphone,4,94.13
5040,1679,Keyboard,5,87.35
5041,1679,Smartphone,3,24.88
5042,1679,Mouse,2,65.98
5043,1679,Smartphone,2,74.88
5044,1680,Smartphone,1,22.3
5045,1680,Smartphone,1,61.77
5046,1680,Charger,1,15.87
5047,1681,Tablet,2,78.5
5048,1681,Smartphone,5,35.1
5049,1681,Smartphone,2,96.54
5050,1681,Mouse,1,64.42
5051,1681,Monitor,2,90.05
5052,1682,Mouse,3,83.79
5053,1683,Smartwatch,3,72.1
5054,1684,Keyboard,1,92.34
5055,1684,Mouse,3,49.28
5056,1685,Headphones,2,59.6
5057,1685,Tablet,1,12.65
5058,1685,Keyboard,3,98.62
5059,1685,Tablet,2,26.59
5060,1685,Keyboard,2,92.22
5061,1686,Mouse,4,52.02
5062,1686,Tablet,1,47.28
5063,1686,Monitor,1,95.94
5064,1686,Keyboard,3,75.71
5065,1687,Mouse,1,28.66
5066,1688,Laptop,2,44.06
5067,1688,Laptop,3,65.29
5068,1688,Smartphone,5,55.31
5069,1689,Smartphone,3,17.63
5070,1689,Laptop,4,81.2
5071,1689,Charger,1,21.9
5072,1690,Charger,1,70.79
5073,1690,Keyboard,4,80.34
5074,1690,Smartwatch,5,25.03
5075,1690,Mouse,4,22.39
5076,1691,Laptop,4,84.74
5077,1691,Laptop,1,32.06
5078,1691,Keyboard,2,82.44
5079,1691,Smartwatch,4,89.47
5080,1691,Charger,4,75.6
5081,1692,Mouse,3,38.36
5082,1692,Mouse,5,28.8
5083,1692,Monitor,2,98.28
5084,1693,Mouse,5,85.48
5085,1693,Charger,5,81.06
5086,1693,Charger,5,92.25
5087,1693,Monitor,4,13.09
5088,1693,Smartwatch,3,11.28
5089,1694,Tablet,2,84.12
5090,1694,Keyboard,3,29.48
5091,1694,Smartphone,2,97.78
5092,1695,Keyboard,1,21.77
5093,1695,Smartphone,5,62.72
5094,1695,Monitor,1,69.45
5095,1696,Smartwatch,5,35.95
5096,1697,Tablet,3,11.47
5097,1697,Headphones,2,71.66
5098,1697,Keyboard,2,22.37
5099,1698,Monitor,3,94.51
5100,1698,Charger,2,84.4
5101,1699,Smartwatch,4,74.36
5102,1699,Monitor,4,15.78
5103,1700,Monitor,5,22.72
5104,1700,Smartphone,2,50.52
5105,1700,Monitor,4,15.2
5106,1700,Monitor,3,16.07
5107,1700,Monitor,1,44.6
5108,1701,Tablet,3,61.8
5109,1702,Keyboard,3,52.08
5110,1702,Monitor,3,45.23
5111,1702,Smartwatch,5,48.55
5112,1703,Charger,5,79.75
5113,1703,Keyboard,2,89.52
5114,1703,Monitor,2,97.4
5115,1703,Mouse,2,28.12
5116,1704,Laptop,5,15.34
5117,1705,Keyboard,1,44.58
5118,1705,Smartphone,1,18.91
5119,1706,Smartwatch,3,75.92
5120,1706,Monitor,4,95.6
5121,1706,Smartwatch,4,69.9
5122,1707,Keyboard,3,39.5
5123,1707,Smartwatch,4,41.69
5124,1707,Smartphone,3,52.32
5125,1707,Charger,1,10.62
5126,1707,Keyboard,5,50.18
5127,1708,Keyboard,5,87.03
5128,1708,Charger,1,42.17
5129,1708,Keyboard,4,41.76
5130,1708,Smartwatch,1,23.85
5131,1708,Charger,3,33.4
5132,1709,Mouse,3,10.44
5133,1709,Tablet,2,57.64
5134,1709,Monitor,4,11.53
5135,1709,Tablet,3,83.85
5136,1709,Laptop,1,50.74
5137,1710,Keyboard,2,14.1
5138,1710,Charger,3,23.85
5139,1711,Monitor,4,15.47
5140,1711,Laptop,3,75.82
5141,1712,Monitor,2,12.74
5142,1712,Charger,1,29.13
5143,1712,Laptop,5,79.31
5144,1712,Headphones,5,52.81
5145,1712,Mouse,5,88.99
5146,1713,Charger,3,99.1
5147,1713,Monitor,3,19.86
5148,1714,Keyboard,5,34.33
5149,1714,Laptop,3,38.6
5150,1714,Laptop,4,28.42
5151,1715,Mouse,3,98.91
5152,1715,Laptop,5,38.97
5153,1715,Tablet,5,32.61
5154,1715,Laptop,3,62.6
5155,1716,Laptop,2,69.21
5156,1716,Keyboard,1,25.17
5157,1716,Charger,3,23.24
5158,1716,Laptop,2,97.25
5159,1716,Smartwatch,5,64.04
5160,1717,Smartwatch,5,35.23
5161,1717,Laptop,4,27.21
5162,1718,Smartphone,1,30.46
5163,1718,Mouse,4,52.4
5164,1718,Monitor,4,51.42
5165,1719,Smartwatch,1,69.07
5166,1719,Headphones,5,90.94
5167,1719,Charger,5,74.95
5168,1719,Tablet,1,55.08
5169,1719,Smartphone,5,38.8
5170,1720,Keyboard,5,82.54
5171,1720,Charger,1,61.35
5172,1720,Smartphone,2,68.2
5173,1720,Tablet,2,97.4
5174,1720,Keyboard,1,76.31
5175,1721,Monitor,4,74.48
5176,1721,Charger,2,51.33
5177,1721,Mouse,3,93.53
5178,1722,Headphones,4,27.32
5179,1722,Laptop,4,46.26
5180,1723,Tablet,1,43.44
5181,1723,Monitor,1,52.19
5182,1723,Monitor,2,36.54
5183,1723,Smartphone,4,84.1
5184,1723,Smartwatch,5,38.12
5185,1724,Monitor,5,85.24
5186,1724,Keyboard,2,31.2
5187,1724,Mouse,2,29.81
5188,1724,Mouse,1,50.53
5189,1724,Monitor,5,12.43
5190,1725,Smartphone,2,52.44
5191,1725,Laptop,1,73.76
5192,1726,Smartwatch,3,88.56
5193,1726,Monitor,4,15.01
5194,1726,Monitor,3,82.89
5195,1726,Mouse,5,39.07
5196,1727,Headphones,4,47.86
5197,1727,Smartwatch,3,28.23
5198,1727,Monitor,1,98.99
5199,1728,Monitor,5,71.69
5200,1728,Mouse,2,51.65
5201,1728,Headphones,3,62.49
5202,1728,Smartwatch,4,64.23
5203,1728,Monitor,5,37.22
5204,1729,Keyboard,2,46.45
5205,1729,Monitor,2,55.5
5206,1729,Monitor,5,49.9
5207,1729,Tablet,5,12.06
5208,1729,Smartphone,1,71.67
5209,1730,Headphones,2,31.4
5210,1730,Keyboard,1,26.24
5211,1730,Laptop,3,76.44
5212,1730,Monitor,5,18.98
5213,1731,Monitor,5,67.92
5214,1731,Headphones,5,79.03
5215,1731,Laptop,4,10.63
5216,1731,Keyboard,4,74.37
5217,1731,Laptop,1,14.24
5218,1732,Smartphone,2,53.29
5219,1732,Smartphone,5,59.94
5220,1732,Keyboard,5,64.6
5221,1732,Tablet,2,34.74
5222,1732,Monitor,4,69.52
5223,1733,Mouse,1,31.83
5224,1733,Smartwatch,1,47.87
5225,1733,Smartwatch,4,55.99
5226,1733,Keyboard,5,80.46
5227,1733,Tablet,2,40.45
5228,1734,Laptop,4,49.8
5229,1734,Headphones,2,85.59
5230,1734,Tablet,1,39.06
5231,1734,Smartwatch,1,71.32
5232,1735,Mouse,1,42.17
5233,1735,Headphones,5,53.06
5234,1735,Tablet,5,34.65
5235,1736,Charger,1,38.01
5236,1736,Monitor,5,28.83
5237,1736,Headphones,3,15.75
5238,1737,Laptop,1,77.73
5239,1737,Tablet,3,86.57
5240,1737,Tablet,4,58.22
5241,1737,Mouse,1,39.19
5242,1738,Monitor,5,16.72
5243,1738,Laptop,5,67.5
5244,1738,Mouse,5,50.18
5245,1738,Laptop,2,30.89
5246,1739,Charger,3,48.37
5247,1739,Charger,3,47.08
5248,1739,Mouse,5,82.92
5249,1740,Tablet,4,75.31
5250,1741,Charger,1,15.98
5251,1741,Tablet,2,65.18
5252,1741,Mouse,2,78.25
5253,1741,Monitor,2,88.17
5254,1742,Mouse,3,50.77
5255,1742,Smartphone,5,91.9
5256,1742,Smartphone,4,31.02
5257,1743,Keyboard,5,79.66
5258,1743,Tablet,1,22.3
5259,1743,Headphones,3,60.33
5260,1743,Charger,2,99.63
5261,1743,Tablet,2,25.75
5262,1744,Keyboard,3,16.21
5263,1745,Charger,5,32.27
5264,1745,Keyboard,4,12.16
5265,1745,Mouse,2,36.99
5266,1746,Mouse,3,44.99
5267,1746,Headphones,3,76.87
5268,1746,Smartwatch,5,35.51
5269,1746,Headphones,4,34.1
5270,1747,Headphones,4,15.73
5271,1747,Laptop,3,11.18
5272,1747,Smartphone,2,16.92
5273,1747,Headphones,4,60.81
5274,1747,Headphones,3,90.21
5275,1748,Tablet,3,85.4
5276,1749,Keyboard,1,73.47
5277,1749,Charger,5,28.31
5278,1749,Mouse,4,35.9
5279,1749,Smartphone,5,82.93
5280,1750,Monitor,4,35.98
5281,1750,Tablet,2,79.36
5282,1751,Smartphone,4,96.56
5283,1752,Laptop,5,75.34
5284,1752,Keyboard,2,20.49
5285,1752,Tablet,4,43.94
5286,1753,Headphones,5,77.16
5287,1753,Keyboard,4,49.2
5288,1753,Headphones,1,22.56
5289,1753,Smartwatch,4,92.37
5290,1754,Smartphone,1,22.1
5291,1754,Smartphone,2,71.2
5292,1754,Tablet,3,65.23
5293,1755,Laptop,1,90.97
5294,1755,Tablet,4,97.48
5295,1755,Monitor,2,90.2
5296,1755,Mouse,3,65.55
5297,1755,Laptop,1,52.69
5298,1756,Headphones,3,23.47
5299,1756,Charger,3,83.28
5300,1756,Headphones,3,36.44
5301,1756,Smartphone,2,32.08
5302,1757,Headphones,4,37.36
5303,1757,Keyboard,3,49.09
5304,1757,Charger,2,88.17
5305,1758,Laptop,1,59.46
5306,1758,Tablet,4,77.64
5307,1758,Keyboard,2,15.98
5308,1758,Smartwatch,4,90.43
5309,1759,Smartwatch,5,78.21
5310,1759,Smartphone,4,71.68
5311,1759,Keyboard,3,83.07
5312,1760,Laptop,1,29.47
5313,1760,Monitor,3,10.22
5314,1760,Smartphone,3,40.89
5315,1761,Charger,3,93.28
5316,1761,Charger,5,45.94
5317,1762,Smartphone,5,91.95
5318,1762,Tablet,5,10.07
5319,1763,Tablet,2,15.95
5320,1763,Smartwatch,3,44.02
5321,1763,Headphones,3,71.8
5322,1763,Charger,5,84.65
5323,1764,Smartwatch,1,20.3
5324,1764,Mouse,5,56.54
5325,1765,Smartwatch,2,15.72
5326,1765,Laptop,3,11.26
5327,1765,Smartwatch,3,31.95
5328,1765,Mouse,4,48.24
5329,1765,Monitor,2,14.66
5330,1766,Smartwatch,5,14.64
5331,1766,Headphones,5,53.24
5332,1766,Tablet,1,38.08
5333,1766,Headphones,3,18.29
5334,1766,Headphones,3,30.6
5335,1767,Monitor,4,25.37
5336,1767,Headphones,1,53.73
5337,1767,Monitor,1,59.39
5338,1767,Headphones,1,65.36
5339,1768,Monitor,3,48.09
5340,1768,Smartphone,3,78.49
5341,1768,Laptop,4,67.81
5342,1768,Laptop,2,87.74
5343,1769,Tablet,2,93.2
5344,1769,Headphones,3,94.79
5345,1769,Smartphone,2,11.1
5346,1769,Laptop,1,26.62
5347,1769,Laptop,2,96.3
5348,1770,Smartwatch,3,91.9
5349,1770,Laptop,3,92.4
5350,1770,Smartphone,2,35.95
5351,1770,Headphones,1,36.03
5352,1771,Laptop,4,46.8
5353,1771,Laptop,1,38.35
5354,1772,Smartwatch,5,60.98
5355,1772,Laptop,1,98.48
5356,1772,Keyboard,4,90.36
5357,1773,Monitor,2,21.59
5358,1773,Smartphone,3,13.36
5359,1774,Tablet,5,21.74
5360,1774,Smartphone,1,43.52
5361,1774,Smartphone,1,18.6
5362,1775,Laptop,1,20.25
5363,1775,Tablet,3,58.08
5364,1775,Tablet,2,61.83
5365,1775,Tablet,2,67.76
5366,1775,Smartwatch,2,56.53
5367,1776,Tablet,2,31.89
5368,1777,Charger,3,84.92
5369,1777,Keyboard,3,39.99
5370,1777,Tablet,3,26.71
5371,1777,Keyboard,3,79.53
5372,1777,Charger,5,49.84
5373,1778,Smartphone,3,62.53
5374,1779,Keyboard,2,34.09
5375,1779,Laptop,5,95.57
5376,1779,Tablet,4,77.53
5377,1779,Mouse,2,34.91
5378,1780,Monitor,3,25.96
5379,1780,Mouse,2,42.06
5380,1780,Headphones,3,71.95
5381,1780,Keyboard,4,43.38
5382,1780,Smartwatch,5,86.24
5383,1781,Mouse,4,96.44
5384,1781,Smartwatch,2,88.51
5385,1781,Monitor,1,65.76
5386,1782,Keyboard,3,19.47
5387,1782,Mouse,3,29.73
5388,1782,Keyboard,5,72.82
5389,1782,Smartphone,3,89.03
5390,1783,Keyboard,4,74.77
5391,1783,Tablet,3,28.75
5392,1783,Keyboard,2,78.57
5393,1784,Monitor,3,77.31
5394,1784,Smartphone,3,28.23
5395,1784,Keyboard,4,93.14
5396,1784,Smartphone,3,19.29
5397,1784,Mouse,1,24.1
5398,1785,Keyboard,2,77.05
5399,1785,Monitor,2,39.16
5400,1785,Tablet,3,46.97
5401,1785,Smartwatch,5,77.42
5402,1786,Laptop,4,80.63
5403,1786,Keyboard,5,23.24
5404,1787,Mouse,5,67.5
5405,1787,Monitor,1,47.38
5406,1787,Smartwatch,2,70.64
5407,1787,Monitor,1,19.14
5408,1787,Monitor,2,72.52
5409,1788,Laptop,2,12.08
5410,1789,Mouse,2,44.16
5411,1789,Mouse,2,79.75
5412,1790,Headphones,3,58.27
5413,1791,Mouse,5,91.35
5414,1791,Laptop,5,90.66
5415,1791,Keyboard,3,61.65
5416,1791,Headphones,2,98.13
5417,1792,Keyboard,2,63.29
5418,1792,Charger,4,45.72
5419,1792,Smartwatch,3,85.45
5420,1793,Smartphone,4,85.82
5421,1793,Charger,3,77.56
