order_id,order_date,customer_id,total_amount,status
1398,2024-07-12,100,61.58,Pending
1399,2024-05-06,654,181.32,Pending
1400,2024-01-01,485,429.7,Completed
1401,2024-05-23,804,228.86,Completed
1402,2024-08-02,917,347.47,Pending
1403,2023-12-09,658,294.86,Pending
1404,2023-12-05,380,448.47,Completed
1405,2024-06-29,192,250.6,Completed
1406,2024-02-22,451,259.28,Pending
1407,2024-08-17,858,170.85,Pending
1408,2023-11-05,155,388.51,Cancelled
1409,2023-11-20,100,88.57,Completed
1410,2024-02-13,828,293.65,Cancelled
1411,2024-08-18,233,299.12,Completed
1412,2024-08-08,839,285.16,Cancelled
1413,2023-12-09,704,440.1,Completed
1414,2024-08-22,587,446.74,Completed
1415,2024-02-27,307,85.53,Cancelled
1416,2024-04-11,36,275.95,Cancelled
1417,2024-03-17,820,307.17,Cancelled
1418,2023-12-19,151,104.13,Completed
1419,2024-04-11,178,477.08,Pending
1420,2023-10-16,996,145.35,Pending
1421,2024-06-27,130,69.2,Pending
1422,2023-12-12,700,245.93,Cancelled
1423,2024-01-01,152,425.35,Completed
1424,2024-09-22,328,459.86,Pending
1425,2023-12-21,90,224.64,Completed
1426,2024-02-10,566,196.76,Completed
1427,2024-02-12,533,256.17,Pending
1428,2023-11-16,806,365.19,Cancelled
1429,2023-12-26,536,401.76,Pending
1430,2024-01-15,425,117.34,Cancelled
1431,2024-09-13,603,312.2,Pending
1432,2024-01-02,948,97.54,Pending
1433,2024-04-02,805,178.74,Cancelled
1434,2023-11-20,902,204.74,Completed
1435,2024-07-23,271,222.37,Completed
1436,2024-01-19,586,324.03,Pending
1437,2023-12-14,177,173.94,Pending
1438,2024-07-07,634,323.89,Cancelled
1439,2024-05-18,412,67.45,Completed
1440,2024-09-08,708,156.91,Cancelled
1441,2024-08-12,487,464.38,Completed
1442,2024-03-09,21,202.04,Completed
1443,2023-10-17,319,176.16,Completed
1444,2024-04-18,879,363.28,Pending
1445,2023-12-16,996,441.01,Pending
1446,2024-02-26,308,488.4,Completed
1447,2023-11-23,793,421.62,Completed
1448,2024-04-15,747,237.55,Cancelled
1449,2024-05-16,92,134.57,Pending
1450,2024-07-08,936,420.79,Cancelled
1451,2024-03-17,497,391.77,Completed
1452,2024-07-13,841,75.29,Pending
1453,2024-01-06,68,190.01,Cancelled
1454,2024-10-04,414,111.04,Cancelled
1455,2024-04-16,901,305.9,Pending
1456,2024-07-01,198,443.83,Pending
1457,2024-03-10,858,75.93,Pending
1458,2024-09-02,468,72.75,Completed
1459,2024-04-12,722,139.6,Completed
1460,2024-07-16,844,258.9,Completed
1461,2024-01-18,651,465.38,Cancelled
1462,2024-08-07,32,158.87,Completed
1463,2024-10-06,609,250.75,Completed
1464,2023-11-22,601,298.1,Completed
1465,2024-03-14,168,426.94,Completed
1466,2023-12-04,767,423.89,Pending
1467,2024-02-16,292,62.35,Pending
1468,2024-08-07,167,434.22,Pending
1469,2024-10-13,878,149.61,Pending
1470,2023-12-06,694,143.03,Cancelled
1471,2024-03-19,420,280.98,Cancelled
1472,2024-08-11,10,263.34,Pending
1473,2024-02-20,663,127.94,Pending
1474,2024-09-28,230,163.58,Completed
1475,2024-02-02,730,485.16,Cancelled
1476,2024-08-29,282,240.71,Completed
1477,2024-07-04,873,206.92,Completed
1478,2024-07-25,224,260.01,Cancelled
1479,2024-09-18,534,420.94,Completed
1480,2024-03-28,599,96.04,Cancelled
1481,2024-06-03,679,484.92,Completed
1482,2024-03-16,575,341.3,Cancelled
1483,2024-05-10,290,184.31,Pending
1484,2023-11-12,494,78.73,Completed
1485,2024-02-27,656,196.31,Completed
1486,2024-04-22,268,345.25,Cancelled
1487,2024-07-02,306,134.76,Cancelled
1488,2024-07-29,784,158.14,Pending
1489,2024-05-30,825,435.79,Cancelled
1490,2023-10-26,414,347.24,Cancelled
1491,2024-01-10,144,374.58,Cancelled
1492,2024-09-23,510,498.86,Completed
1493,2024-06-08,929,238.35,Completed
1494,2023-12-24,755,65.89,Cancelled
1495,2024-08-09,586,417.21,Completed
1496,2024-01-15,744,371.02,Cancelled
1497,2024-03-07,548,337.24,Completed
1498,2024-03-04,929,473.3,Completed
1499,2024-02-24,520,185.09,Pending
1500,2024-04-27,861,345.93,Cancelled
1501,2024-08-30,186,182.2,Completed
1502,2023-10-16,132,383.41,Cancelled
1503,2024-06-09,828,301.56,Pending
1504,2024-06-04,970,355.87,Completed
1505,2024-08-02,671,90.18,Completed
1506,2024-03-18,229,384.89,Completed
1507,2024-10-05,431,404.64,Completed
1508,2023-11-15,381,167.25,Completed
1509,2024-06-22,475,433.05,Completed
1510,2024-01-13,55,439.88,Cancelled
1511,2023-12-08,595,474.94,Pending
1512,2024-04-27,484,450.24,Cancelled
1513,2023-12-28,123,440.37,Completed
1514,2023-11-02,543,184.26,Pending
1515,2024-01-06,892,434.41,Pending
1516,2024-02-10,206,204.2,Cancelled
1517,2024-04-02,915,457.98,Completed
1518,2023-11-21,147,192.37,Cancelled
1519,2024-02-24,185,400.52,Completed
1520,2024-03-13,341,333.96,Pending
1521,2024-06-26,321,335.52,Pending
1522,2023-12-24,463,173.09,Pending
1523,2024-03-29,591,394.02,Completed
1524,2023-12-13,805,393.61,Pending
1525,2024-02-03,133,326.52,Cancelled
1526,2024-02-13,440,231.53,Completed
1527,2024-03-14,393,52.1,Cancelled
1528,2024-07-04,205,378.8,Pending
1529,2024-08-29,914,195.0,Cancelled
1530,2024-04-19,196,58.06,Pending
1531,2023-10-29,642,380.12,Pending
1532,2024-01-25,711,444.64,Completed
1533,2024-03-27,133,96.22,Cancelled
1534,2023-12-24,603,187.75,Pending
1535,2023-12-18,844,70.57,Completed
1536,2024-03-18,467,377.52,Cancelled
1537,2024-07-06,537,202.03,Cancelled
1538,2024-05-03,138,204.23,Completed
1539,2024-09-03,368,387.55,Pending
1540,2023-11-26,971,458.1,Completed
1541,2024-04-13,20,152.79,Cancelled
1542,2024-08-24,135,145.04,Pending
1543,2023-11-17,604,277.09,Pending
1544,2024-02-27,376,370.0,Pending
1545,2024-07-08,385,444.44,Completed
1546,2024-07-26,790,290.63,Pending
1547,2023-11-24,609,497.61,Cancelled
1548,2024-06-26,111,344.11,Pending
1549,2024-09-14,50,360.39,Completed
1550,2024-03-21,455,221.11,Cancelled
1551,2024-08-23,259,263.48,Pending
1552,2024-08-24,211,362.84,Cancelled
1553,2023-10-20,10,185.5,Cancelled
1554,2023-12-17,104,348.12,Completed
1555,2024-02-16,638,322.54,Pending
1556,2023-12-04,429,423.79,Pending
1557,2024-05-26,524,373.44,Pending
1558,2024-04-29,290,101.31,Pending
1559,2024-03-13,510,139.39,Pending
1560,2024-07-08,797,168.35,Cancelled
1561,2024-04-09,997,140.75,Cancelled
1562,2023-10-20,420,182.91,Pending
1563,2024-04-21,562,273.36,Pending
1564,2024-06-25,705,469.91,Completed
1565,2024-07-02,241,51.23,Cancelled
1566,2024-03-20,92,458.1,Cancelled
1567,2024-03-28,686,272.35,Pending
1568,2024-08-10,799,280.27,Cancelled
1569,2023-11-06,741,95.58,Completed
1570,2024-02-10,660,154.02,Completed
1571,2024-03-29,271,258.92,Pending
1572,2024-01-24,833,128.62,Pending
1573,2024-07-30,873,180.76,Cancelled
1574,2024-06-18,321,241.7,Pending
1575,2023-11-30,98,433.06,Pending
1576,2024-06-06,10,433.4,Cancelled
1577,2024-08-24,663,126.73,Completed
1578,2024-08-22,916,246.97,Cancelled
1579,2024-10-02,275,445.31,Pending
1580,2024-04-07,382,416.73,Pending
1581,2024-04-27,117,230.35,Completed
1582,2024-03-08,279,426.07,Cancelled
1583,2024-08-14,872,265.21,Completed
1584,2024-04-16,665,448.76,Pending
1585,2024-07-18,116,109.63,Cancelled
1586,2024-02-23,61,491.71,Pending
1587,2024-09-07,107,237.21,Cancelled
1588,2024-05-10,495,411.02,Cancelled
1589,2024-03-05,449,131.57,Completed
1590,2023-11-28,798,211.37,Pending
1591,2024-08-16,884,358.01,Cancelled
1592,2023-12-24,997,451.29,Completed
1593,2024-03-28,943,269.66,Completed
1594,2024-05-09,452,70.69,Completed
1595,2024-08-06,671,191.41,Cancelled
1596,2024-03-12,890,355.07,Cancelled
1597,2024-09-17,591,375.7,Pending
1598,2024-07-04,979,351.43,Completed
1599,2023-11-16,532,285.4,Cancelled
1600,2023-12-13,634,92.86,Cancelled
1601,2023-10-18,745,161.86,Completed
1602,2024-02-23,680,354.33,Completed
1603,2024-10-12,153,427.56,Cancelled
1604,2024-07-16,914,494.51,Pending
1605,2024-06-01,12,339.53,Pending
1606,2024-01-24,518,431.98,Completed
1607,2023-12-31,891,124.43,Completed
1608,2024-05-02,329,158.4,Completed
1609,2024-08-26,52,278.12,Cancelled
1610,2024-06-10,659,220.39,Pending
1611,2024-07-24,81,256.59,Cancelled
1612,2024-09-18,459,89.61,Completed
1613,2024-04-09,458,192.23,Completed
1614,2024-04-01,764,344.02,Pending
1615,2023-11-03,414,235.55,Cancelled
1616,2024-04-13,563,50.08,Pending
1617,2024-02-02,811,321.89,Cancelled
1618,2023-10-31,653,187.07,Cancelled
1619,2023-12-02,576,143.08,Cancelled
1620,2024-09-17,468,477.66,Completed
1621,2024-04-23,846,74.42,Pending
1622,2024-04-11,865,254.51,Cancelled
1623,2024-03-06,786,328.89,Completed
1624,2023-11-04,734,345.73,Cancelled
1625,2024-09-25,464,101.31,Cancelled
1626,2024-06-04,228,50.99,Completed
1627,2024-07-08,850,335.15,Completed
1628,2024-03-07,561,284.89,Cancelled
1629,2024-01-21,109,70.6,Pending
1630,2024-03-29,505,113.2,Cancelled
1631,2024-02-24,761,374.7,Pending
1632,2024-07-04,261,324.88,Pending
1633,2024-02-08,124,468.6,Completed
1634,2024-08-08,221,255.67,Pending
1635,2024-08-29,734,202.07,Completed
1636,2023-10-25,48,466.98,Cancelled
1637,2024-05-13,603,105.45,Completed
1638,2024-01-27,469,346.31,Cancelled
1639,2023-12-24,138,483.73,Pending
1640,2024-02-06,544,381.3,Cancelled
1641,2024-03-02,958,244.76,Cancelled
1642,2024-03-25,495,465.97,Pending
1643,2023-10-22,709,310.35,Cancelled
1644,2024-04-06,835,107.77,Completed
1645,2024-02-19,674,320.25,Completed
1646,2024-02-08,517,446.63,Completed
1647,2024-06-18,624,462.16,Pending
1648,2023-10-29,281,229.04,Completed
1649,2024-06-03,994,182.38,Pending
1650,2023-11-28,142,235.74,Cancelled
1651,2024-03-02,908,386.79,Completed
1652,2024-07-26,864,365.67,Completed
1653,2023-10-30,729,381.57,Cancelled
1654,2024-05-09,648,147.8,Pending
1655,2024-07-28,640,371.47,Cancelled
1656,2024-03-17,354,464.54,Pending
1657,2024-01-20,728,342.54,Pending
1658,2023-12-23,516,294.12,Cancelled
1659,2023-11-17,331,369.66,Completed
1660,2024-05-10,576,266.17,Cancelled
1661,2023-11-21,966,350.22,Completed
1662,2023-12-03,691,386.54,Cancelled
1663,2024-07-24,293,444.86,Completed
1664,2023-12-11,828,55.75,Pending
1665,2024-06-17,26,221.39,Pending
1666,2024-04-24,687,75.47,Completed
1667,2024-03-31,769,403.49,Completed
1668,2024-09-26,700,162.75,Pending
1669,2024-01-30,708,402.96,Pending
1670,2024-02-27,772,293.53,Completed
1671,2024-04-10,834,253.67,Cancelled
1672,2024-07-09,889,353.99,Cancelled
1673,2024-06-11,886,150.94,Cancelled
1674,2024-01-18,575,225.0,Cancelled
1675,2024-10-06,804,408.58,Cancelled
1676,2024-08-31,295,361.82,Pending
1677,2024-09-30,949,221.71,Completed
1678,2024-09-04,980,404.65,Cancelled
1679,2024-10-12,321,484.62,Pending
1680,2024-07-26,14,384.65,Pending
1681,2024-08-29,636,440.98,Completed
1682,2024-05-06,850,151.5,Cancelled
1683,2024-05-24,722,369.3,Completed
1684,2024-04-11,774,314.77,Cancelled
1685,2023-10-31,618,138.41,Cancelled
1686,2023-11-14,988,137.07,Completed
1687,2024-02-19,182,492.55,Pending
1688,2024-03-08,192,483.11,Cancelled
1689,2023-10-30,527,103.71,Pending
1690,2023-12-11,439,175.6,Completed
1691,2024-06-08,134,122.42,Completed
1692,2024-07-23,6,198.75,Cancelled
1693,2024-06-19,960,119.66,Pending
1694,2024-08-26,951,195.18,Pending
1695,2024-09-22,793,469.57,Cancelled
1696,2023-11-24,864,347.85,Completed
1697,2024-03-12,809,307.7,Completed
1698,2024-05-02,75,402.81,Completed
1699,2024-07-23,539,148.98,Pending
1700,2023-11-15,534,80.68,Cancelled
1701,2024-02-24,164,237.17,Cancelled
1702,2024-10-10,414,91.38,Pending
1703,2024-06-19,905,146.01,Completed
1704,2024-08-01,340,212.36,Pending
1705,2024-02-10,974,388.7,Cancelled
1706,2024-03-28,487,498.48,Cancelled
1707,2024-03-19,10,101.62,Completed
1708,2023-10-24,457,158.16,Cancelled
1709,2023-12-26,629,463.37,Pending
1710,2024-08-01,982,67.94,Completed
1711,2024-01-23,391,462.17,Pending
1712,2024-07-22,396,165.47,Cancelled
1713,2024-06-25,290,61.12,Cancelled
1714,2024-07-30,842,396.72,Cancelled
1715,2024-09-22,823,278.93,Completed
1716,2023-11-15,45,183.4,Cancelled
1717,2024-09-05,198,194.14,Pending
1718,2024-10-04,971,93.18,Cancelled
1719,2024-04-01,547,53.3,Pending
1720,2023-11-30,216,351.65,Pending
1721,2024-08-19,886,358.43,Pending
1722,2023-12-29,211,291.99,Cancelled
1723,2024-05-24,900,489.3,Completed
1724,2024-01-25,663,417.54,Pending
1725,2024-02-10,765,358.72,Pending
1726,2024-06-11,471,372.59,Pending
1727,2024-05-02,90,82.96,Pending
1728,2024-05-12,814,163.36,Pending
1729,2024-09-11,589,419.73,Completed
1730,2024-08-19,418,224.61,Cancelled
1731,2024-01-18,415,244.86,Pending
1732,2024-07-11,399,352.98,Cancelled
1733,2024-08-21,7,338.64,Cancelled
1734,2023-11-03,65,390.18,Cancelled
1735,2024-03-09,47,365.4,Pending
1736,2024-05-25,367,467.62,Pending
1737,2024-04-16,297,404.1,Completed
1738,2024-01-07,622,88.93,Completed
1739,2024-08-06,391,227.8,Cancelled
1740,2024-10-13,32,263.29,Cancelled
1741,2024-04-02,226,111.37,Completed
1742,2024-01-30,816,408.87,Cancelled
1743,2024-08-01,303,482.06,Pending
1744,2024-07-09,306,354.78,Cancelled
1745,2024-08-13,664,217.91,Pending
1746,2023-12-27,567,443.65,Pending
1747,2024-01-31,127,68.8,Cancelled
1748,2024-04-27,611,227.34,Cancelled
1749,2024-07-02,970,88.31,Pending
1750,2023-11-02,767,383.64,Cancelled
1751,2024-06-06,353,145.28,Cancelled
1752,2024-03-18,872,280.65,Pending
1753,2024-10-03,189,149.35,Completed
1754,2023-12-25,199,101.58,Cancelled
1755,2024-07-05,819,305.28,Pending
1756,2024-02-03,872,387.97,Cancelled
1757,2024-01-29,473,340.1,Pending
1758,2023-10-17,298,352.26,Completed
1759,2024-03-22,101,138.84,Cancelled
1760,2024-01-04,499,478.19,Completed
1761,2023-10-23,132,352.08,Pending
1762,2024-08-14,103,178.31,Pending
1763,2024-03-24,922,137.07,Completed
1764,2024-06-27,462,197.76,Cancelled
1765,2023-12-05,314,362.06,Pending
1766,2024-01-30,580,305.09,Completed
1767,2024-01-27,982,242.74,Pending
1768,2024-04-12,321,160.78,Pending
1769,2024-06-04,730,382.92,Completed
1770,2024-08-17,284,428.05,Pending
1771,2024-06-18,696,379.84,Completed
1772,2024-02-16,474,250.41,Completed
1773,2023-11-22,499,298.25,Pending
1774,2024-01-09,662,322.98,Completed
1775,2024-01-11,880,421.9,Cancelled
1776,2023-10-23,202,168.46,Cancelled
1777,2024-07-17,79,377.34,Pending
1778,2024-02-19,870,278.23,Pending
1779,2024-01-09,833,311.85,Completed
1780,2023-11-09,788,315.52,Pending
1781,2024-06-09,565,167.28,Cancelled
1782,2024-02-04,484,344.26,Pending
1783,2024-07-24,375,226.62,Cancelled
1784,2024-07-18,751,435.72,Pending
1785,2024-06-08,476,275.51,Pending
1786,2024-09-01,407,213.74,Pending
1787,2024-04-11,679,157.5,Cancelled
1788,2024-05-31,701,124.63,Cancelled
1789,2024-03-27,144,250.8,Pending
1790,2024-06-18,580,476.92,Cancelled
1791,2024-06-03,894,485.48,Cancelled
1792,2024-02-20,750,267.58,Completed
1793,2024-05-13,42,148.47,Completed
1794,2024-03-15,238,78.29,Completed
1795,2024-04-17,240,69.26,Pending
1796,2024-10-11,531,458.48,Completed
1797,2024-05-19,398,261.35,Completed
1798,2023-10-20,903,70.9,Cancelled
1799,2024-02-26,332,96.45,Cancelled
1800,2024-02-25,649,423.34,Cancelled
1801,2024-02-17,270,310.38,Cancelled
1802,2024-02-27,179,219.5,Completed
1803,2024-08-30,375,314.46,Pending
1804,2024-04-05,530,163.21,Pending
1805,2023-12-13,529,232.63,Completed
1806,2024-04-12,499,406.7,Cancelled
1807,2024-09-11,7,275.83,Pending
1808,2024-07-30,451,124.52,Pending
1809,2024-04-26,527,339.56,Pending
1810,2024-01-05,154,134.11,Completed
1811,2024-05-09,617,372.79,Pending
1812,2024-07-12,677,153.66,Completed
1813,2023-12-21,738,101.0,Cancelled
1814,2024-07-03,491,265.56,Cancelled
1815,2024-03-15,166,341.27,Completed
1816,2024-01-23,23,159.65,Pending
1817,2024-03-20,588,316.56,Pending
1818,2023-10-28,645,280.69,Cancelled
1819,2024-06-28,151,75.16,Completed
1820,2024-09-10,945,131.02,Completed
1821,2024-05-24,614,486.16,Cancelled
1822,2023-11-15,20,445.33,Cancelled
1823,2024-06-17,678,419.59,Pending
1824,2024-04-21,222,252.14,Completed
1825,2024-05-20,889,266.75,Pending
1826,2024-02-27,851,234.85,Pending
1827,2023-11-17,814,312.19,Pending
1828,2024-01-04,639,346.84,Completed
1829,2024-08-01,172,375.88,Completed
1830,2024-05-08,945,254.06,Cancelled
1831,2024-03-07,71,153.42,Completed
1832,2024-02-11,136,98.86,Pending
1833,2024-02-06,536,436.82,Cancelled
1834,2024-08-02,701,238.91,Pending
1835,2024-02-15,621,93.33,Completed
1836,2024-04-08,924,326.64,Pending
1837,2024-07-03,899,402.74,Cancelled
1838,2024-04-14,771,102.88,Completed
1839,2023-10-27,676,108.65,Cancelled
1840,2023-12-15,553,422.38,Cancelled
1841,2024-06-14,665,244.17,Completed
1842,2024-05-30,380,443.67,Cancelled
1843,2023-12-19,543,243.03,Completed
1844,2024-06-14,809,395.9,Completed
1845,2024-02-29,604,412.08,Cancelled
1846,2024-05-22,590,93.97,Pending
1847,2024-03-31,261,264.71,Pending
1848,2024-03-25,932,436.57,Completed
1849,2024-08-08,613,444.54,Completed
1850,2023-10-25,264,135.06,Cancelled
1851,2024-08-02,762,405.24,Cancelled
1852,2024-02-03,536,103.02,Pending
1853,2024-05-19,385,344.55,Cancelled
1854,2024-07-30,824,192.16,Completed
1855,2024-04-23,110,119.65,Cancelled
1856,2024-01-15,600,164.13,Cancelled
1857,2024-03-09,434,304.1,Cancelled
1858,2024-10-07,283,496.31,Completed
1859,2024-05-11,774,141.66,Cancelled
1860,2023-12-06,803,300.9,Pending
1861,2024-03-10,380,301.59,Completed
1862,2024-06-07,260,494.83,Cancelled
1863,2024-09-09,353,398.39,Completed
1864,2023-12-02,754,112.13,Cancelled
1865,2023-11-22,122,386.52,Completed
1866,2024-03-17,802,364.69,Pending
1867,2024-01-08,103,146.51,Completed
1868,2024-01-06,805,202.3,Cancelled
1869,2023-11-27,629,363.68,Cancelled
1870,2024-05-24,54,122.33,Cancelled
1871,2024-02-05,6,411.97,Pending
1872,2023-12-24,483,466.64,Completed
1873,2024-09-15,91,78.84,Pending
1874,2023-12-16,380,86.02,Pending
1875,2024-08-08,742,222.95,Completed
1876,2024-08-12,629,345.28,Completed
1877,2024-07-27,729,483.59,Pending
1878,2024-03-19,969,398.12,Pending
1879,2024-05-16,656,272.47,Pending
1880,2024-03-22,207,432.76,Cancelled
1881,2024-02-29,293,137.64,Cancelled
1882,2024-08-02,523,282.12,Pending
1883,2024-01-08,630,126.27,Pending
1884,2024-03-26,369,157.67,Pending
1885,2024-09-29,1000,120.85,Completed
1886,2024-06-04,799,229.75,Cancelled
1887,2024-02-01,405,232.45,Pending
1888,2024-02-17,531,56.91,Cancelled
1889,2024-08-10,71,463.63,Cancelled
1890,2024-03-05,292,376.76,Cancelled
1891,2024-06-16,937,312.32,Completed
1892,2023-11-26,987,416.98,Pending
1893,2024-06-29,621,483.38,Completed
1894,2024-09-23,953,231.78,Pending
1895,2024-07-08,268,128.77,Cancelled
1896,2024-06-17,110,301.38,Cancelled
1897,2024-08-06,302,202.98,Pending
1898,2024-06-19,823,280.98,Completed
1899,2024-02-16,898,292.06,Cancelled
1900,2024-04-28,257,362.39,Completed
1901,2024-05-11,577,267.63,Pending
1902,2024-05-09,776,202.85,Completed
1903,2024-03-16,698,257.32,Cancelled
1904,2024-01-11,883,62.31,Pending
1905,2024-09-13,265,80.4,Cancelled
1906,2024-03-20,808,497.39,Cancelled
1907,2024-04-25,719,153.47,Completed
1908,2024-08-04,423,479.95,Cancelled
1909,2024-04-13,549,54.38,Completed
1910,2024-02-04,255,179.28,Completed
1911,2024-08-31,690,386.95,Completed
1912,2024-10-09,78,299.55,Pending
1913,2024-04-07,488,191.24,Pending
1914,2023-12-15,916,308.17,Pending
1915,2024-10-08,970,385.77,Pending
1916,2024-09-19,511,381.7,Pending
1917,2023-12-23,754,158.93,Completed
1918,2024-03-19,212,153.14,Pending
1919,2024-02-05,857,328.37,Pending
1920,2023-10-17,798,98.01,Pending
1921,2024-05-09,693,480.1,Completed
1922,2024-09-02,629,52.98,Cancelled
1923,2024-02-22,981,69.02,Completed
1924,2024-08-07,381,329.3,Completed
1925,2024-04-13,920,493.41,Cancelled
1926,2024-06-26,890,173.63,Pending
1927,2023-12-21,783,462.2,Completed
1928,2024-07-07,408,149.94,Cancelled
1929,2024-10-02,132,74.37,Completed
1930,2023-11-23,490,472.84,Pending
1931,2024-03-12,515,206.28,Cancelled
1932,2024-05-28,795,128.66,Pending
1933,2024-06-25,716,283.19,Completed
1934,2024-03-26,706,53.79,Cancelled
1935,2024-03-26,216,220.74,Pending
1936,2024-03-23,334,212.72,Completed
1937,2023-12-28,192,296.85,Pending
1938,2024-06-19,276,262.11,Cancelled
1939,2023-10-27,352,214.67,Completed
1940,2024-06-12,435,144.74,Cancelled
1941,2024-01-11,771,217.54,Completed
1942,2023-12-08,287,252.83,Cancelled
1943,2024-06-08,135,490.67,Cancelled
1944,2024-06-12,235,416.39,Cancelled
1945,2024-04-28,277,411.84,Cancelled
1946,2023-11-16,443,435.34,Pending
1947,2024-06-04,150,410.02,Cancelled
1948,2024-05-24,154,262.84,Pending
1949,2024-07-26,181,239.68,Pending
1950,2024-03-22,915,432.23,Cancelled
1951,2023-10-24,547,374.25,Completed
1952,2024-02-19,308,162.94,Cancelled
1953,2024-06-08,49,229.28,Cancelled
1954,2024-01-21,168,77.02,Completed
1955,2023-12-19,488,427.54,Pending
1956,2024-05-24,461,385.07,Completed
1957,2024-06-14,370,212.14,Cancelled
1958,2024-04-16,955,414.51,Completed
1959,2024-07-07,21,235.29,Completed
1960,2023-11-20,889,355.81,Cancelled
1961,2024-03-07,204,309.58,Cancelled
1962,2023-10-24,665,292.3,Completed
1963,2024-07-30,364,196.29,Cancelled
1964,2024-06-05,500,398.63,Completed
1965,2024-09-23,911,85.28,Cancelled
1966,2024-08-17,294,258.69,Pending
1967,2024-06-26,890,125.41,Completed
1968,2024-03-15,432,334.07,Cancelled
1969,2024-05-17,415,432.01,Pending
1970,2024-05-01,82,122.9,Pending
1971,2024-09-15,322,192.6,Completed
1972,2023-12-29,728,170.36,Cancelled
1973,2024-09-10,405,172.06,Completed
1974,2024-10-04,800,438.26,Completed
1975,2023-12-17,766,314.11,Completed
1976,2024-04-10,424,125.29,Pending
1977,2024-03-07,129,377.5,Cancelled
1978,2024-07-22,258,473.2,Cancelled
1979,2024-09-19,768,86.03,Pending
1980,2024-01-16,407,96.35,Pending
1981,2023-12-23,960,445.41,Cancelled
1982,2024-04-16,56,61.86,Completed
1983,2024-10-13,537,394.25,Pending
1984,2024-07-18,107,168.1,Pending
1985,2024-10-07,87,344.67,Completed
1986,2024-01-01,317,153.21,Cancelled
1987,2024-02-18,291,249.42,Pending
1988,2023-12-06,135,287.03,Pending
1989,2024-02-06,30,65.82,Completed
1990,2023-11-10,882,461.87,Completed
1991,2024-09-27,479,488.74,Cancelled
1992,2023-10-27,958,172.59,Completed
1993,2024-01-04,139,486.29,Cancelled
1994,2024-05-27,553,129.67,Cancelled
1995,2024-04-12,468,333.97,Cancelled
1996,2024-04-11,899,303.79,Cancelled
1997,2024-01-19,656,337.79,Completed
1998,2024-07-07,931,206.23,Cancelled
1999,2024-06-06,233,412.12,Completed
2000,2024-04-05,316,214.6,Completed
2001,2024-01-17,160,186.61,Pending
2002,2024-08-20,536,416.92,Pending
2003,2023-12-23,353,179.04,Cancelled
2004,2024-04-12,9,359.5,Completed
2005,2024-04-27,970,389.96,Completed
2006,2024-06-21,10,394.64,Completed
2007,2023-11-28,612,154.05,Pending
2008,2024-08-23,562,218.14,Completed
2009,2024-06-06,904,302.25,Completed
2010,2024-09-05,256,123.47,Cancelled
2011,2024-02-21,662,225.38,Completed
2012,2024-09-18,226,168.34,Completed
2013,2024-10-07,641,157.8,Cancelled
2014,2024-10-02,827,362.27,Completed
2015,2023-12-16,292,341.81,Cancelled
2016,2024-01-19,829,170.97,Pending
2017,2024-04-12,874,80.81,Pending
2018,2024-07-22,297,99.66,Completed
2019,2023-11-12,633,253.75,Cancelled
2020,2023-10-18,638,271.4,Completed
2021,2024-08-01,20,118.47,Cancelled
2022,2023-10-28,23,133.67,Pending
2023,2024-07-06,289,171.14,Cancelled
2024,2024-07-04,449,377.2,Pending
2025,2024-03-21,93,117.81,Completed
2026,2024-09-16,223,203.86,Completed
2027,2024-05-04,805,409.76,Completed
2028,2024-04-15,475,363.62,Pending
2029,2024-09-14,339,86.1,Pending
2030,2024-03-13,58,169.93,Completed
2031,2023-11-12,74,294.44,Pending
2032,2024-08-15,197,453.06,Completed
2033,2024-03-25,837,221.71,Pending
2034,2024-01-24,125,488.57,Cancelled
2035,2024-09-23,255,223.16,Completed
2036,2024-07-20,254,381.93,Pending
2037,2024-05-11,204,257.38,Pending
2038,2023-12-01,534,349.7,Pending
2039,2024-07-19,485,225.11,Completed
2040,2024-08-12,959,195.38,Cancelled
2041,2024-06-07,746,68.98,Cancelled
2042,2024-06-23,534,104.96,Completed
2043,2024-05-10,654,184.47,Completed
2044,2024-07-19,909,73.44,Cancelled
2045,2023-10-25,224,487.97,Pending
2046,2024-04-03,649,245.37,Pending
2047,2024-04-19,172,407.48,Cancelled
2048,2024-09-01,123,228.11,Pending
2049,2024-07-23,10,485.98,Cancelled
2050,2023-11-08,803,360.84,Cancelled
2051,2024-02-06,611,119.75,Pending
2052,2024-08-26,255,120.96,Pending
2053,2024-03-18,703,328.39,Cancelled
2054,2024-09-01,62,76.9,Cancelled
2055,2024-08-30,158,365.6,Pending
2056,2024-07-23,129,269.53,Completed
2057,2024-08-09,572,404.85,Completed
2058,2023-10-31,825,451.31,Cancelled
2059,2024-03-05,198,59.61,Completed
2060,2024-03-19,367,375.98,Completed
2061,2024-07-20,921,67.77,Cancelled
2062,2024-10-10,449,301.56,Cancelled
2063,2024-05-01,714,270.54,Cancelled
2064,2024-06-16,192,294.63,Completed
2065,2024-06-24,750,260.78,Cancelled
2066,2024-04-03,937,437.25,Pending
2067,2024-03-30,71,289.01,Completed
2068,2024-08-16,303,418.74,Cancelled
2069,2023-12-03,376,254.34,Cancelled
2070,2023-11-25,519,220.57,Pending
2071,2023-12-11,905,58.42,Completed
2072,2024-09-08,795,329.09,Completed
